category,agency,description,locationType,address,borough,lat,lng,frequency
human,environment,external speakers blasting music 24/7 ground level.,none,2027 N WOOD ST;CHICAGO; ILLINOIS;,none,41.91840102000049, -87.67272408999969,1
undefined,environment,sr# 13-01453510,none,444 W FULLERTON PKWY;CHICAGO; ILLINOIS;,none,41.92557858400045, -87.64062151899964,1
machine,environment,jack hammering causing too much noise in parking garage.,none,30 E HURON ST;CHICAGO; ILLINOIS;,none,41.894927888000495, -87.62654178799966,4
machine,environment,noise coming from rear of lot at 7:15 am.,none,847 N GREENVIEW AVE;CHICAGO; ILLINOIS;,none,41.89727385600048, -87.66490150699968,3
machine,environment,contractor working before ordinance hours at 6 am creating loud noise with drilling and bamming.,none,8846 S EUCLID AVE;CHICAGO; ILLINOIS;,none,41.73383889000047, -87.57687728899964,1
machine,environment,commercial bldg noise coming from above location.,none,535 N MICHIGAN AVE;CHICAGO; ILLINOIS;,none,41.89217163000046, -87.62412314799968,16
machine,environment,residents from the building behind 417 w roscoe have been complaining that there is a loud beeping sound that has been ongoing.,none,417 W ROSCOE ST;CHICAGO; ILLINOIS;,none,41.94331335300046, -87.64124029399966,1
machine,environment,noise still on going at 7 am. the unit has not been fixed.,none,5916 W LAKE ST;CHICAGO; ILLINOIS;,none,41.88798769400046, -87.77284009599964,21
machine,environment,owner has a large compressor on 24/7 in basement and it is extremely loud.,none,5840 S KOLMAR AVE;CHICAGO; ILLINOIS;,none,41.786388703000455, -87.73645679799967,1
machine,environment,there is a loud exhaust fan on the side of bldg creating noise.,none,3237 N DAYTON ST;CHICAGO; ILLINOIS;,none,41.940695538000455, -87.65024615999965,1
machine,environment,rehab indoors rear and side of bldg causing dust and noise.,none,6243 S PARKSIDE AVE;CHICAGO; ILLINOIS;,none,41.77862232300049, -87.76292355899966,1
machine,environment,commercial/residential bldg exhaust fan creating loud noise. inspector called today; he is requesting for call back indoors. there is a access from inside te bldg going through the 5th floor or ask the manager in front desk.,none,211 E OHIO ST;CHICAGO; ILLINOIS;,none,41.89255303500045, -87.62169068099968,3
machine,environment,commercial/residential roof top exhaust fan creating loud noise.,none,217 N JEFFERSON ST;CHICAGO; ILLINOIS;,none,41.88630190600048, -87.64272328099969,8
machine,environment,facility using very loud equipment at 7 am monday thru saturday creating noise.,none,945 N CALIFORNIA AVE;CHICAGO; ILLINOIS;,none,41.8985623370005, -87.69672828399968,1
machine,environment,there need to be a follow up the manager is back and the noise is still loud from roof top.,none,840 W BLACKHAWK ST;CHICAGO; ILLINOIS;,none,41.90855723800047, -87.64973353899967,12
machine,environment,there need to be a follow up the manager is back and the noise is still loud from roof top.,none,840 W BLACKHAWK ST;CHICAGO; ILLINOIS;,none,41.90855723800047, -87.64973353899967,12
machine,environment,owner of bldg put a ventilation unit on the roof that is very noisy and disturbs the residents.,none,2131 S ARCHER AVE;CHICAGO; ILLINOIS;,none,41.8535943870005, -87.63320773799967,7
machine,environment,commercial not sure but it's a swimming club next to the post office loud air conditioning unit when turns on. wants to know if it is up to code with the noise ordinance.,none,3026 N ASHLAND AVE;CHICAGO; ILLINOIS;,none,41.93681793500048, -87.66858578199964,1
machine,environment,jack hammering occuring on construction site in parking garage.,none,30 E HURON ST;CHICAGO; ILLINOIS;,none,41.894927888000495, -87.62654178799966,4
machine,environment,large trucks unloading material in the alley before ordinance hours at 6 am creating loud noise.,none,6017 W GRAND AVE;CHICAGO; ILLINOIS;,none,41.92066295000046, -87.77630500699968,1
machine,environment,very loud air condition unit creating noise at 6:30 am.,none,5916 W LAKE ST;CHICAGO; ILLINOIS;,none,41.88798769400046, -87.77284009599964,21
machine,environment,air conditioning unit is making an excessive amount of noise from roof top at 7:15 am.,none,217 N JEFFERSON ST;CHICAGO; ILLINOIS;,none,41.88630190600048, -87.64272328099969,8
machine,environment,contractor are doing sidewalk work before ordinance hours creating loud noise at 7:20 am.,none,3500 N HOYNE AVE;CHICAGO; ILLINOIS;,none,41.94509145300049, -87.6809389989997,1
machine,environment,residential house has generator on at night creating loud noise.,none,6929 S THROOP ST;CHICAGO; ILLINOIS;,none,41.767772437000474, -87.65656333799967,1
machine,environment,caller states that air conditioning unit is producing loud noise from roof top at 8:07 pm.,none,217 N JEFFERSON ST;CHICAGO; ILLINOIS;,none,41.88630190600048, -87.64272328099969,8
machine,environment,noise coming from rooftop. 13-01249609,none,600 S FEDERAL ST;CHICAGO; ILLINOIS;,none,41.87444256200047, -87.62970227299968,9
machine,environment,railroad right of way between jackson and van buren under construction at night.drilling was done all night long without a break. 13-01247329,none,400 S MICHIGAN AVE;CHICAGO; ILLINOIS;,none,41.876800190000495, -87.62441697999964,2
machine,environment,noise coming from rooftop. 13-01249609,none,600 S FEDERAL ST;CHICAGO; ILLINOIS;,none,41.87444256200047, -87.62970227299968,9
machine,environment,railroad right of way between jackson and van buren under construction at night.drilling was done all night long without a break. 13-01247329,none,400 S MICHIGAN AVE;CHICAGO; ILLINOIS;,none,41.876800190000495, -87.62441697999964,2
machine,environment,there is a large air conditioner on the bldg that makes a lot of noise.,none,525 W HAWTHORNE PL;CHICAGO; ILLINOIS;,none,41.89982854200048, -88.21561129699967,3
machine,environment,fans on roof top causing loud noise.,none,1715 N WELLS ST;CHICAGO; ILLINOIS;,none,41.91325448700047, -87.63473735999969,7
machine,environment,fans on roof top causing loud noise.,none,1715 N WELLS ST;CHICAGO; ILLINOIS;,none,41.91325448700047, -87.63473735999969,7
machine,environment,fans on roof top causing loud noise.,none,1715 N WELLS ST;CHICAGO; ILLINOIS;,none,41.91325448700047, -87.63473735999969,7
machine,environment,fans on roof top causing loud noise.,none,1715 N WELLS ST;CHICAGO; ILLINOIS;,none,41.91325448700047, -87.63473735999969,7
machine,environment,very large noise coming from a/c unit caller can hear on his deck.,none,5916 W LAKE ST;CHICAGO; ILLINOIS;,none,41.88798769400046, -87.77284009599964,21
machine,environment,exhaust fan on roof top creating loud noise.,none,5600 W BELDEN AVE;CHICAGO; ILLINOIS;,none,41.92218448800048, -87.76601012199967,1
machine,environment,5 large a/c units are going on at 3 and 4 am cooling at church epa stickers on them installed without any permits.,none,4922 N KIMBALL AVE;CHICAGO; ILLINOIS;,none,41.970651287000464, -87.71343549499966,1
machine,environment,generator is being used 24/7 in back yard. residential neighborhood. 13-01205284,none,4519 S SPAULDING AVE;CHICAGO; ILLINOIS;,none,41.81107173100048, -87.70645368299967,1
machine,environment,construction site causing to much noise and vibration at this address.,none,1907 W WILSON AVE;CHICAGO; ILLINOIS;,none,41.96511305000047, -87.67638527499969,1
machine,environment,mixed use commercial/residential possible exhaust fan creating loud noise.,none,225 W HURON ST;CHICAGO; ILLINOIS;,none,41.89473315200047, -87.63550999699964,2
machine,environment,you can really hear noise when you are parked right outside of the company.,none,10459 S MUSKEGON AVE;CHICAGO; ILLINOIS;,none,41.705678761000456, -87.55492183499967,10
machine,environment,you can really hear noise when you are parked right outside of the company.,none,10459 S MUSKEGON AVE;CHICAGO; ILLINOIS;,none,41.705678761000456, -87.55492183499967,10
machine,environment,fan is too loud exhaust.,none,1000 W LOYOLA AVE;CHICAGO; ILLINOIS;,none,42.00164303100047, -87.65674810399969,1
machine,environment,very loud a/c unit disturbing residents living behind the church.,none,5916 W LAKE ST;CHICAGO; ILLINOIS;,none,41.88798769400046, -87.77284009599964,21
undefined,environment,noise coming from commerical bldg.,none,2525 N CLARK ST;CHICAGO; ILLINOIS;,none,41.92860799400046, -87.64222740799966,1
machine,environment,exhaust vent making a lot of noise.,none,1400 W ERIE ST;CHICAGO; ILLINOIS;,none,41.893448358000455, -87.66246071699965,2
machine,environment,noise coming from diesel truck.,none,2724 W WINDSOR AVE;CHICAGO; ILLINOIS;,none,41.96396800500048, -87.69713057199965,1
machine,environment,people's gas are begining construction at 7:00 am before ordinance hours creating loud noise.,none,3600 W WRIGHTWOOD AVE;CHICAGO; ILLINOIS;,none,41.92828759800045, -87.71725056399964,1
machine,environment,sounds like a loud grinding noise coming from roof top of the facility.,none,2522 W LAWRENCE AVE;CHICAGO; ILLINOIS;,none,41.96861746200045, -87.69219073999966,2
machine,environment,sounds like a loud grinding noise coming from roof top of the facility.,none,2522 W LAWRENCE AVE;CHICAGO; ILLINOIS;,none,41.96861746200045, -87.69219073999966,2
machine,environment,exhaust fan on roof top creating loud noise.,none,840 W BLACKHAWK ST;CHICAGO; ILLINOIS;,none,41.90855723800047, -87.64973353899967,12
machine,environment,contractor's are using heavy equipment before ordinance hours creating loud noise.,none,3941 N RAVENSWOOD AVE;CHICAGO; ILLINOIS;,none,41.9536712150005, -87.67373348899969,1
machine,environment,caller states it's a commerical bldg with loud generator air compressor runs all day and night.,none,2900 N OAKLEY AVE;CHICAGO; ILLINOIS;,none,41.934839473000466, -87.68555705299968,3
machine,environment,construction equipment making noise before 8 am.,none,2221 N LEAVITT ST;CHICAGO; ILLINOIS;,none,41.92199153000047, -87.68262334299965,1
machine,environment,very loud exhaust fan coming from facility.,none,1367 W ERIE ST;CHICAGO; ILLINOIS;,none,41.89339304900045, -87.66209083399968,6
machine,environment,very loud noise coming from above location possible from business.,none,2900 N OAKLEY AVE;CHICAGO; ILLINOIS;,none,41.934839473000466, -87.68555705299968,3
machine,environment,caller states 24 hours gas station is using loud air tools all hours creating loud noise.,none,7130 N WESTERN AVE;CHICAGO; ILLINOIS;,none,42.01158477300049, -87.69026307399969,2
machine,environment,air conditioning units on roof are strangely loud and ratteling.,none,225 W HURON ST;CHICAGO; ILLINOIS;,none,41.89473315200047, -87.63550999699964,2
machine,environment,loud noise coming from roof top.,none,217 N JEFFERSON ST;CHICAGO; ILLINOIS;,none,41.88630190600048, -87.64272328099969,8
machine,environment,trucks blocking the alley and making noise at all hours behind the facility. possible idling issue.,none,1233 N WELLS ST;CHICAGO; ILLINOIS;,none,41.904832902000464, -87.63446372499965,4
machine,environment,very loud noise coming from rear of lot.,none,6141 S KOMENSKY AVE;CHICAGO; ILLINOIS;,none,41.78107207300047, -87.72398334699966,2
machine,environment,very loud noise coming from rear of lot.,none,6141 S KOMENSKY AVE;CHICAGO; ILLINOIS;,none,41.78107207300047, -87.72398334699966,2
machine,environment,rooftop of a high rise bldg a/c unit making loud noise.,none,840 W BLACKHAWK ST;CHICAGO; ILLINOIS;,none,41.90855723800047, -87.64973353899967,12
machine,environment,air conditioning unit ventilation system on roof top creating loud noise.,none,217 N JEFFERSON ST;CHICAGO; ILLINOIS;,none,41.88630190600048, -87.64272328099969,8
machine,environment,caller stated that air conditioning unit is creating loud noise.,none,3525 N RETA AVE;CHICAGO; ILLINOIS;,none,41.94621134200048, -87.65053344699965,1
machine,environment,during the day on top of roof exhaust fan is creating loud noise.,none,1320 W FULLERTON AVE;CHICAGO; ILLINOIS;,none,41.92526123200048, -87.66146616499964,1
machine,environment,swimming pool water pump and air conditionsers making noise 24/7. 13-01005933,none,4916 N NEWCASTLE AVE;CHICAGO; ILLINOIS;,none,41.97072152800047, -87.79769711899968,1
machine,environment,construction worker start work at 7:30 am creating loud noise with heavy equipment.,none,1806 W ARGYLE ST;CHICAGO; ILLINOIS;,none,41.9724864960005, -87.67499622599968,1
machine,environment,very loud noise coming from air conditioning unit disturbing neighbors.,none,2829 N PINE GROVE AVE;CHICAGO; ILLINOIS;,none,41.9337701550005, -87.64135321799967,1
machine,environment,construction noise on old and new jones college prep schools has been starting work before 7 am creating loud equipment noise.,none,629 S STATE ST;CHICAGO; ILLINOIS;,none,41.873941379000485, -87.62745324299965,1
machine,environment,noise that emanates from the mechanical farm situated on the roof of 600 n michigan makes it impossible for the complainant to open her window.

13-00940342,none,600 N MICHIGAN AVE;CHICAGO; ILLINOIS;,none,41.8927892530005, -87.62421763499964,6
machine,environment,noise that emanates from the mechanical farm situated on the roof of 600 n michigan makes it impossible for the complainant to open her window.

13-00940342,none,600 N MICHIGAN AVE;CHICAGO; ILLINOIS;,none,41.8927892530005, -87.62421763499964,6
machine,environment,loud exhaust fan on top of roof creating noise.,none,606 S STATE ST;CHICAGO; ILLINOIS;,none,41.89273970500045, -87.62814691599965,4
machine,environment,this person lives across from the facility there is a fan that is constantly on with vibration and a whistling noise.,none,2055 W BALMORAL AVE;CHICAGO; ILLINOIS;,none,41.979617172000474, -87.68120157599964,1
